Tag,UserID,Answers,Accepted,Votes,Reputation,AvgAnswerLength,AvgAcceptedLength,LastActiveTime,Days,Score
mysql,2501410,0,1,1,544,0,1088,1396870289,288,1.02228
mysql,3184349,0,1,1,471,0,376,1393616963,325,1.02228
mysql,152400,0,1,1,1987,0,803,1389891938,368,1.02228
mysql,3489875,0,1,1,293,0,200,1397047054,286,1.02228
mysql,1999125,0,1,1,2679,0,322,1397708869,278,1.02228
mysql,1788340,0,1,1,284,0,57,1394031338,321,1.02228
mysql,3862532,0,1,1,479,0,95,1410033878,135,1.02228
mysql,4160597,0,1,1,34,0,297,1413782749,92,1.02228
mysql,2850651,0,1,1,6960,0,773,1409191318,145,1.02228
mysql,1152643,0,1,1,1653,0,757,1406748241,173,1.02228
mysql,2175975,0,1,1,392,0,285,1410737954,127,1.02228
mysql,3872787,0,1,1,22,0,190,1416704643,58,1.02228
mysql,817543,0,1,1,2421,0,984,1411382201,120,1.02228
mysql,3244442,0,1,1,269,0,925,1397745197,278,1.02228
mysql,1587046,0,1,1,26569,0,163,1392409208,339,1.02228
mysql,1568773,0,1,1,100,0,378,1395188757,307,1.02228
mysql,1876551,0,1,1,91,0,301,1394795710,312,1.02228
mysql,3679344,0,1,1,119,0,368,1402096569,227,1.02228
mysql,2606405,0,1,1,76,0,984,1407329040,167,1.02228
mysql,830964,0,1,1,6119,0,374,1397827101,277,1.02228
mysql,1868908,0,1,1,143,0,741,1401911181,229,1.02228
mysql,1900445,0,1,1,526,0,313,1404741080,197,1.02228
mysql,1370062,0,1,1,1671,0,1735,1392892786,334,1.02228
mysql,1789724,0,1,1,3791,0,199,1405972239,182,1.02228
mysql,524946,0,1,1,8293,0,384,1390070610,366,1.02228
mysql,510756,0,1,1,121,0,566,1414686702,82,1.02228
mysql,2835455,0,1,1,7307,0,1437,1394105752,320,1.02228
mysql,2733506,0,1,1,6992,0,558,1409587532,141,1.02228
mysql,3440632,0,1,1,36,0,400,1399555546,257,1.02228
mysql,13663,0,1,1,61706,0,1651,1411662217,117,1.02228
mysql,2504447,0,1,1,403,0,609,1419433484,27,1.02228
mysql,1173047,0,1,1,715,0,229,1392973071,333,1.02228
mysql,3143460,0,1,1,691,0,1309,1405597443,187,1.02228
mysql,1262764,0,1,1,551,0,277,1415873165,68,1.02228
mysql,3180894,0,1,1,67,0,161,1391193233,353,1.02228
mysql,1259109,0,1,1,11530,0,392,1411678476,116,1.02228
mysql,1643132,0,1,1,229,0,557,1414657076,82,1.02228
mysql,4188128,0,1,1,1013,0,1505,1414659209,82,1.02228
mysql,3084015,0,1,1,486,0,916,1408043728,158,1.02228
mysql,1471588,0,1,1,718,0,453,1399974796,252,1.02228
mysql,1182822,0,1,1,267,0,204,1397103234,285,1.02228
mysql,3239981,0,1,1,850,0,222,1396458777,292,1.02228
mysql,3229705,0,1,1,51,0,923,1391550955,349,1.02228
mysql,1218618,0,1,1,3243,0,649,1409035831,147,1.02228
mysql,843432,0,1,1,103,0,152,1403632277,209,1.02228
mysql,4037669,0,1,1,71,0,129,1411290311,121,1.02228
mysql,3524691,0,1,1,91,0,106,1404224162,203,1.02228
mysql,3248599,0,1,1,131,0,330,1399078488,262,1.02228
mysql,3592396,0,1,1,3339,0,499,1403241047,214,1.02228
mysql,112671,0,1,1,33671,0,229,1389715329,371,1.02228
mysql,1880376,0,1,1,666,0,1022,1410944146,125,1.02228
mysql,3159856,0,1,1,211,0,970,1407491325,165,1.02228
mysql,1618135,0,1,1,3683,0,691,1390927042,357,1.02228
mysql,168233,0,1,1,1419,0,560,1413359216,97,1.02228
mysql,1771662,0,1,1,170,0,389,1388732645,382,1.02228
mysql,2881298,0,1,1,4256,0,331,1398364203,270,1.02228
mysql,535871,0,1,1,128089,0,1250,1388623442,383,1.02228
mysql,2463160,0,1,1,1274,0,753,1410518700,130,1.02228
mysql,2430241,0,1,1,4844,0,586,1400258626,249,1.02228
mysql,1208461,0,1,1,1308,0,280,1392880613,334,1.02228
mysql,2908279,0,1,1,714,0,153,1392388103,340,1.02228
mysql,1839336,0,1,1,16116,0,367,1397710042,278,1.02228
mysql,1359427,0,1,1,62,0,239,1414081155,89,1.02228
mysql,2347034,0,1,1,441,0,474,1407765256,162,1.02228
mysql,2452030,0,1,1,45,0,294,1408796646,150,1.02228
mysql,3838312,0,1,1,39,0,3204,1409011186,147,1.02228
mysql,2968732,0,1,1,86,0,151,1402473811,223,1.02228
mysql,1128412,0,1,1,1569,0,293,1399313438,259,1.02228
mysql,2511350,0,1,1,245,0,120,1395906450,299,1.02228
mysql,3314573,0,1,1,98,0,110,1394045354,320,1.02228
mysql,65464,0,1,1,19356,0,628,1404314362,202,1.02228
mysql,1148035,0,1,1,637,0,341,1406228420,179,1.02228
mysql,4099019,0,1,1,169,0,146,1414607251,82,1.02228
mysql,89435,0,1,1,2585,0,189,1388766534,382,1.02228
mysql,4113289,0,1,1,26,0,263,1412600253,106,1.02228
mysql,774064,0,1,1,379,0,1206,1406547116,176,1.02228
mysql,3687849,0,1,1,117,0,290,1418894580,33,1.02228
mysql,3864647,0,1,1,119,0,327,1406141165,180,1.02228
mysql,6482,0,1,1,6264,0,688,1414588677,83,1.02228
mysql,130468,0,1,1,114,0,901,1395249056,306,1.02228
mysql,726422,0,1,1,4913,0,637,1403400742,212,1.02228
mysql,2626593,0,1,1,1380,0,406,1417960968,44,1.02228
mysql,1059372,0,1,1,6930,0,530,1397348700,282,1.02228
mysql,3734231,0,1,1,33,0,360,1403689574,209,1.02228
mysql,2123154,0,1,1,1596,0,93,1389260698,376,1.02228
mysql,830663,0,1,1,1174,0,758,1415896794,68,1.02228
mysql,3276171,0,1,1,116,0,1823,1393001878,333,1.02228
mysql,1447173,0,1,1,1729,0,209,1407153410,169,1.02228
mysql,485608,0,1,1,3603,0,408,1399672359,255,1.02228
mysql,2828176,0,1,1,152,0,2238,1395220026,307,1.02228
mysql,483408,0,1,1,3208,0,580,1414965722,78,1.02228
mysql,3649612,0,1,1,44,0,453,1404827818,196,1.02228
mysql,2353657,0,1,1,1461,0,1976,1394613547,314,1.02228
mysql,2054527,0,1,1,68,0,357,1412674129,105,1.02228
mysql,3679868,0,1,1,538,0,429,1401970629,229,1.02228
mysql,3775615,0,1,1,47,0,185,1416620374,59,1.02228
mysql,236345,0,1,1,4382,0,386,1391048288,355,1.02228
mysql,2007748,0,1,1,402,0,2292,1396367133,294,1.02228
mysql,2434234,0,1,1,1632,0,1968,1403123754,215,1.02228
mysql,1018419,0,1,1,2659,0,1471,1417629281,47,1.02228
mysql,1740554,0,1,1,2856,0,179,1418290148,40,1.02228
mysql,263525,0,1,1,155679,0,253,1407756117,162,1.02228
mysql,2270762,0,1,1,10589,0,300,1403859720,207,1.02228
mysql,685467,0,1,1,19899,0,590,1397895242,276,1.02228
mysql,1515537,0,1,1,1359,0,244,1395960824,298,1.02228
mysql,1065092,0,1,1,1619,0,117,1392976955,333,1.02228
mysql,1332870,0,1,1,1917,0,601,1398154262,273,1.02228
mysql,250260,0,1,1,28458,0,186,1395690984,301,1.02228
mysql,1400672,0,1,1,840,0,5784,1389874750,369,1.02228
mysql,1061518,0,1,1,533,0,1235,1401874533,230,1.02228
mysql,480975,0,1,1,6172,0,342,1400441378,246,1.02228
mysql,940428,0,1,1,10458,0,329,1411030680,124,1.02228
mysql,2798665,0,1,1,289,0,1195,1400703174,243,1.02228
mysql,3069913,0,1,1,218,0,443,1394672078,313,1.02228
mysql,668929,0,1,1,1787,0,563,1408616702,152,1.02228
mysql,996017,0,1,1,447,0,330,1415970091,67,1.02228
mysql,531398,0,1,1,6890,0,773,1390275255,364,1.02228
mysql,1805648,0,1,1,1343,0,307,1389881477,369,1.02228
mysql,1138137,0,1,1,873,0,4048,1394229109,318,1.02228
mysql,4135386,0,1,1,68,0,195,1414629651,82,1.02228
mysql,4160311,0,1,1,31,0,1205,1414779372,80,1.02228
mysql,3249196,0,1,1,45,0,482,1391005048,356,1.02228
mysql,1501794,0,1,1,1,0,893,1410429218,131,1.02228
mysql,1584500,0,1,1,86,0,3918,1399645315,256,1.02228
mysql,3641302,0,1,1,109,0,200,1407003875,170,1.02228
mysql,3767784,0,1,1,304,0,210,1413189486,99,1.02228
mysql,2568341,0,1,1,8618,0,847,1416343992,62,1.02228
mysql,1974040,0,1,1,144,0,654,1395136002,308,1.02228
mysql,1566345,0,1,1,627,0,640,1392916025,333,1.02228
mysql,827593,0,1,1,659,0,532,1392217246,342,1.02228
mysql,3129325,0,1,1,133,0,115,1390788197,358,1.02228
mysql,1291492,0,1,1,9029,0,453,1410002216,136,1.02228
mysql,912829,0,1,1,92,0,132,1418382393,39,1.02228
mysql,1624202,0,1,1,5287,0,955,1398091849,274,1.02228
mysql,1294549,0,1,1,1184,0,477,1401234672,237,1.02228
mysql,3190857,0,1,1,86,0,580,1391528332,350,1.02228
mysql,233347,0,1,1,1463,0,500,1407871763,160,1.02228
mysql,2780943,0,1,1,1333,0,2719,1402004697,228,1.02228
mysql,2027060,0,1,1,321,0,858,1395326408,306,1.02228
mysql,652497,0,1,1,3412,0,907,1391055483,355,1.02228
mysql,2051149,0,1,1,152,0,508,1412178073,111,1.02228
mysql,366816,0,1,1,1632,0,450,1398280441,271,1.02228
mysql,2961834,0,1,1,36,0,1246,1395027272,309,1.02228
mysql,4189690,0,1,1,26,0,724,1414529771,83,1.02228
mysql,3503147,0,1,1,214,0,787,1397234044,284,1.02228
mysql,594183,0,1,1,8673,0,262,1410548914,129,1.02228
mysql,2747052,0,1,1,164,0,137,1395675805,302,1.02228
mysql,2944070,0,1,1,1024,0,56,1414513207,84,1.02228
mysql,601793,0,1,1,468,0,108,1403773296,208,1.02228
mysql,2729612,0,1,1,479,0,46,1390570339,361,1.02228
mysql,1266906,0,1,1,2178,0,418,1407231751,168,1.02228
mysql,2735085,0,1,1,32,0,589,1404719914,197,1.02228
mysql,2648,0,1,1,70195,0,1058,1397139357,285,1.02228
mysql,168493,0,1,1,28735,0,1679,1404997463,194,1.02228
mysql,846431,0,1,1,163,0,1064,1390139365,366,1.02228
mysql,235161,0,1,1,3461,0,3138,1388762335,382,1.02228
mysql,2104293,0,1,1,273,0,325,1389256412,376,1.02228
mysql,193453,0,1,1,8777,0,1045,1400989626,240,1.02228
mysql,1861412,0,1,1,729,0,106,1413550774,95,1.02228
mysql,1531904,0,1,1,672,0,226,1390204123,365,1.02228
mysql,2580518,0,1,1,226,0,1060,1394430217,316,1.02228
mysql,3157430,0,1,1,201,0,333,1397035650,286,1.02228
mysql,1654416,0,1,1,67,0,336,1392142075,342,1.02228
mysql,3895960,0,1,1,4351,0,957,1410657910,128,1.02228
mysql,1361922,0,1,1,1490,0,245,1416715860,58,1.02228
mysql,687572,0,1,1,4676,0,286,1389892818,368,1.02228
mysql,643500,0,1,1,7910,0,1489,1390809369,358,1.02228
mysql,3340665,0,1,1,3857,0,790,1400847286,242,1.02228
mysql,1879101,0,1,1,98,0,388,1403019697,217,1.02228
mysql,3353500,0,1,1,7199,0,885,1409095137,146,1.02228
mysql,3075236,0,1,1,51,0,637,1413378152,97,1.02228
mysql,3795036,0,1,1,130,0,363,1414273897,86,1.02228
mysql,2313887,0,1,1,33518,0,1831,1392106517,343,1.02228
mysql,3326331,0,1,1,3096,0,910,1411987614,113,1.02228
mysql,2020074,0,1,1,819,0,191,1388637736,383,1.02228
mysql,870122,0,1,1,7040,0,958,1396424963,293,1.02228
mysql,2875600,0,1,1,60,0,140,1414352842,85,1.02228
mysql,1871293,0,1,1,134,0,191,1396658301,290,1.02228
mysql,1631711,0,1,1,226,0,226,1404110096,204,1.02228
mysql,2823159,0,1,1,102,0,389,1397643518,279,1.02228
mysql,3674737,0,1,1,26,0,627,1405811713,184,1.02228
mysql,2082805,0,1,1,46,0,267,1406233742,179,1.02228
mysql,1379286,0,1,1,4424,0,1932,1418794570,34,1.02228
mysql,1695393,0,1,1,376,0,220,1416402331,62,1.02228
mysql,2046687,0,1,1,401,0,1015,1407924380,160,1.02228
mysql,662645,0,1,1,6223,0,127,1392391889,340,1.02228
mysql,1786065,0,1,1,3991,0,576,1392234141,341,1.02228
mysql,664856,0,1,1,1656,0,502,1403533994,211,1.02228
mysql,521495,0,1,1,1342,0,520,1391007268,356,1.02228
mysql,1255453,0,1,1,3453,0,497,1403777486,208,1.02228
mysql,1449199,0,1,1,19035,0,1166,1395311087,306,1.02228
mysql,2549722,0,1,1,289,0,169,1408967056,148,1.02228
mysql,2052097,0,1,1,792,0,385,1394949947,310,1.02228
mysql,1372570,0,1,1,619,0,404,1408962732,148,1.02228
mysql,245897,0,1,1,111,0,621,1394729189,313,1.02228
mysql,2422457,0,1,1,1093,0,252,1394684593,313,1.02228
mysql,3425114,0,1,1,379,0,273,1395107949,308,1.02228
mysql,2936153,0,1,1,2222,0,1255,1419702921,23,1.02228
mysql,4100205,0,1,1,61,0,557,1412347475,109,1.02228
mysql,95462,0,1,1,4435,0,506,1419686269,24,1.02228
mysql,3987294,0,1,1,2541,0,1880,1413139704,99,1.02228
mysql,887728,0,1,1,5628,0,1427,1389991710,367,1.02228
mysql,599765,0,1,1,1294,0,500,1415086215,77,1.02228
mysql,3482140,0,1,1,5294,0,1226,1407314607,167,1.02228
mysql,2893413,0,1,1,6240,0,139,1398687945,267,1.02228
mysql,2942874,0,1,1,26,0,1621,1410637710,128,1.02228
mysql,770303,0,1,1,3638,0,468,1394499991,315,1.02228
mysql,1969893,0,1,1,2549,0,1059,1394676708,313,1.02228
mysql,710282,0,1,1,286,0,584,1416055767,66,1.02228
mysql,1529673,0,1,1,10833,0,1835,1418733192,35,1.02228
mysql,3906760,0,1,1,2882,0,353,1413926194,90,1.02228
mysql,2019522,0,1,1,1346,0,131,1394823004,311,1.02228
mysql,1845790,0,1,1,7675,0,110,1407777135,161,1.02228
mysql,2333459,0,1,1,1194,0,105,1414656327,82,1.02228
mysql,1722923,0,1,1,279,0,437,1400067119,251,1.02228
mysql,1926762,0,1,1,949,0,1279,1408950125,148,1.02228
mysql,989257,0,1,1,638,0,1388,1415090661,77,1.02228
mysql,3113920,0,1,1,1228,0,291,1398045501,274,1.02228
mysql,1531971,0,1,1,356,0,1643,1406743836,173,1.02228
mysql,371077,0,1,1,1789,0,255,1414178194,87,1.02228
mysql,3747392,0,1,1,16,0,1112,1410710577,128,1.02228
mysql,800619,0,1,1,1535,0,980,1400782662,242,1.02228
mysql,14007,0,1,1,5393,0,259,1403632672,209,1.02228
jar,971355,0,1,1,513,0,212,1399107831,262,1.02228
jar,1918962,0,1,1,196,0,1211,1399360086,259,1.02228
jar,1976843,0,1,1,708,0,1578,1400942925,241,1.02228
jar,3898090,0,1,1,26,0,524,1407516902,165,1.02228
jar,900130,0,1,1,3711,0,625,1408632583,152,1.02228
jar,2088626,0,1,1,528,0,148,1398344639,271,1.02228
jar,2221125,0,1,1,116,0,280,1391482502,350,1.02228
jar,3559845,0,1,1,237,0,295,1398394449,270,1.02228
jar,3893249,0,1,1,81,0,178,1406755413,173,1.02228
jar,3000464,0,1,1,82,0,76,1408315939,155,1.02228
jar,3475249,0,1,1,589,0,477,1396122314,296,1.02228
jar,1153530,0,1,1,1495,0,644,1390930486,356,1.02228
jar,2111085,0,1,1,1059,0,152,1390300588,364,1.02228
jar,3648188,0,1,1,16,0,559,1400522076,245,1.02228
jar,3617454,0,1,1,54,0,506,1400336188,248,1.02228
jar,1317877,0,1,1,251,0,1275,1393927088,322,1.02228
jar,4295065,0,1,1,26,0,444,1417348187,51,1.02228
jar,2920686,0,1,1,4662,0,342,1410965216,125,1.02228
jar,147024,0,1,1,5517,0,659,1418990177,32,1.02228
jar,1594980,0,1,1,3846,0,265,1393959621,321,1.02228
jar,1326437,0,1,1,16,0,1620,1415035946,77,1.02228
jar,2173738,0,1,1,1519,0,531,1389291186,375,1.02228
jar,522729,0,1,1,1630,0,308,1413833294,91,1.02228
jar,174144,0,1,1,3711,0,794,1406538485,176,1.02228
jar,1245337,0,1,1,1575,0,386,1419746929,23,1.02228
jar,1789724,0,1,1,3791,0,199,1405972239,182,1.02228
jar,1048340,0,1,1,2009,0,587,1416048410,66,1.02228
jar,129570,0,1,1,155764,0,91,1392929823,333,1.02228
jar,1270789,0,1,1,1922,0,126,1397174641,284,1.02228
jar,1354879,0,1,1,2947,0,1011,1398584085,268,1.02228
jar,1216859,0,1,1,400,0,389,1415809393,69,1.02228
jar,3501192,0,1,1,18,0,299,1405339336,190,1.02228
jar,3792095,0,1,1,826,0,988,1404278099,202,1.02228
jar,1773303,0,1,1,2477,0,158,1415687819,70,1.02228
jar,1511823,0,1,1,70,0,447,1410083382,135,1.02228
jar,4280744,0,1,1,16,0,141,1416761662,58,1.02228
jar,4279752,0,1,1,231,0,431,1417823221,45,1.02228
jar,1029088,0,1,1,3737,0,266,1401856734,230,1.02228
jar,2533521,0,1,1,166,0,488,1418234010,40,1.02228
jar,64174,0,1,1,39600,0,369,1396342783,294,1.02228
jar,2991525,0,1,1,3942,0,623,1402252347,225,1.02228
jar,3597613,0,1,1,26,0,225,1399062609,262,1.02228
jar,3075037,0,1,1,1422,0,757,1393158273,331,1.02228
jar,3988822,0,1,1,361,0,693,1413894080,91,1.02228
jar,2818462,0,1,1,456,0,63,1396430444,293,1.02228
jar,3877016,0,1,1,50,0,194,1409122626,146,1.02228
jar,1169349,0,1,1,437,0,425,1407510819,165,1.02228
jar,1266326,0,1,1,2376,0,963,1407331235,167,1.02228
jar,2584700,0,1,1,1299,0,102,1418064943,42,1.02228
jar,3640366,0,1,1,149,0,65,1415792366,69,1.02228
jar,3184475,0,1,1,1261,0,1382,1397980986,275,1.02228
jar,1115584,0,1,1,2210,0,2219,1394613361,314,1.02228
jar,567496,0,1,1,1104,0,1672,1402000588,228,1.02228
jar,1269809,0,1,1,2595,0,1096,1402515289,222,1.02228
jar,531021,0,1,1,8196,0,518,1391796255,346,1.02228
jar,1113392,0,1,1,9442,0,688,1389378715,374,1.02228
jar,3860249,0,1,1,1350,0,500,1416980364,55,1.02228
jar,978756,0,1,1,13356,0,381,1394390629,316,1.02228
jar,922712,0,1,1,6913,0,238,1395906608,299,1.02228
jar,3921763,0,1,1,116,0,206,1409231807,145,1.02228
jar,515054,0,1,1,26067,0,487,1394620466,314,1.02228
jar,16404,0,1,1,5305,0,315,1399412398,258,1.02228
jar,7345,0,1,1,15753,0,413,1399627550,256,1.02228
jar,3131537,0,1,1,1354,0,299,1389076148,378,1.02228
jar,3492139,0,1,1,5888,0,613,1408609972,152,1.02228
jar,226975,0,1,1,17983,0,198,1403096424,216,1.02228
jar,1084788,0,1,1,1179,0,216,1389914700,368,1.02228
jar,1097600,0,1,1,2317,0,1854,1389616516,372,1.02228
jar,2549021,0,1,1,723,0,633,1394378834,317,1.02228
jar,1598467,0,1,1,58,0,1051,1390854527,357,1.02228
jar,2532621,0,1,1,2063,0,331,1414472508,84,1.02228
jar,3236587,0,1,1,241,0,1136,1401203570,238,1.02228
jar,1331011,0,1,1,2379,0,127,1418844951,33,1.02228
jar,1274846,0,1,1,129,0,428,1403826871,207,1.02228
jar,2529449,0,1,1,26,0,288,1394030359,321,1.02228
jar,235019,0,1,1,4258,0,557,1389241133,376,1.02228
jar,2693552,0,1,1,137,0,429,1390168761,365,1.02228
jar,1078390,0,1,1,1190,0,394,1400614599,244,1.02228
jar,1172428,0,1,1,20535,0,573,1411234082,121,1.02228
jar,868121,0,1,1,1755,0,231,1393400722,328,1.02228
jar,2816571,0,1,1,1567,0,852,1389361298,375,1.02228
jar,432021,0,1,1,8959,0,421,1406039687,182,1.02228
jar,775467,0,1,1,1644,0,6553,1411163679,122,1.02228
jar,1515592,0,1,1,5569,0,333,1392240372,341,1.02228
jar,1843050,0,1,1,1139,0,1036,1408091597,158,1.02228
jar,161575,0,1,1,1890,0,1247,1411645651,117,1.02228
jar,2415194,0,1,1,11634,0,271,1402171006,226,1.02228
jar,2241348,0,1,1,465,0,222,1403872513,207,1.02228
jar,2470818,0,1,1,3106,0,1224,1395604002,302,1.02228
jar,2684204,0,1,1,85,0,239,1396297723,294,1.02228
jar,547779,0,1,1,5646,0,367,1411395364,120,1.02228
jar,639520,0,1,1,14569,0,315,1391029877,355,1.02228
jar,3769952,0,1,1,76,0,142,1404906799,195,1.02228
jar,409638,0,1,1,697,0,1356,1409735699,139,1.02228
jar,3130735,0,1,1,548,0,843,1395755115,301,1.02228
jar,774183,0,1,1,8900,0,447,1417777362,46,1.02228
jar,692168,0,1,1,2389,0,480,1390935328,356,1.02228
jar,383861,0,1,1,85155,0,324,1389191855,377,1.02228
jar,1594817,0,1,1,1814,0,553,1393334553,329,1.02228
jar,487984,0,1,1,66,0,226,1394244045,318,1.02228
jar,3389094,0,1,1,36,0,304,1417032527,54,1.02228
jar,2399355,0,1,1,144,0,2533,1412771983,104,1.02228
jar,3395778,0,1,1,187,0,1499,1394480223,315,1.02228
jar,552759,0,1,1,34527,0,846,1396442526,293,1.02228
jar,3021947,0,1,1,139,0,493,1401015568,240,1.02228
jar,2824923,0,1,1,130,0,273,1392826220,335,1.02228
jar,897024,0,1,1,10888,0,1731,1416324332,63,1.02228
jar,2625772,0,1,1,352,0,240,1401584745,233,1.02228
jar,736394,0,1,1,91,0,380,1417700318,47,1.02228
jar,3529323,0,1,1,1129,0,322,1406817576,173,1.02228
jar,2836940,0,1,1,61,0,169,1397499918,280,1.02228
jar,12171,0,1,1,5342,0,119,1389732666,370,1.02228
jar,2660707,0,1,1,718,0,536,1419082297,31,1.02228
jar,3656904,0,1,1,1573,0,69,1409664372,140,1.02228
jar,2299084,0,1,1,580,0,363,1392070029,343,1.02228
jar,104856,0,1,1,2125,0,282,1396809782,288,1.02228
jar,3249271,0,1,1,646,0,168,1415875517,68,1.02228
jar,765762,0,1,1,945,0,643,1412225770,110,1.02228
jar,114226,0,1,1,11973,0,210,1413646988,94,1.02228
jar,4056574,0,1,1,464,0,185,1414689737,81,1.02228
jar,560600,0,1,1,3710,0,267,1406325211,178,1.02228
jar,2636001,0,1,1,2146,0,277,1398791771,265,1.02228
jar,786223,0,1,1,931,0,724,1406791246,173,1.02228
jar,1571550,0,1,1,84,0,440,1396899663,287,1.02228
jar,1134080,0,1,1,1965,0,518,1389026577,379,1.02228
jar,2210548,0,1,1,459,0,410,1403183416,215,1.02228
jar,1276341,0,1,1,2494,0,761,1409377809,143,1.02228
jar,2975265,0,1,1,112,0,4028,1397018238,286,1.02228
jar,3221777,0,1,1,167,0,309,1406171481,180,1.02228
jar,2012441,0,1,1,1527,0,807,1401022816,240,1.02228
jar,212952,0,1,1,7650,0,302,1398160313,273,1.02228
jar,1613433,0,1,1,568,0,502,1396243661,295,1.02228
jar,3538165,0,1,1,324,0,40,1407512252,165,1.02228
jar,4040179,0,1,1,1418,0,246,1414521417,83,1.02228
jar,3218114,0,1,1,30143,0,1326,1400505965,246,1.02228
jar,2983332,0,1,1,96,0,314,1411470870,119,1.02228
jar,373653,0,1,1,5782,0,186,1410382062,131,1.02228
jar,2421561,0,1,1,1085,0,111,1400488724,246,1.02228
jar,351861,0,1,1,942,0,299,1406238078,179,1.02228
jar,711598,0,1,1,71,0,1336,1405982141,182,1.02228
jar,106104,0,1,1,8030,0,1067,1394621816,314,1.02228
jar,1046284,0,1,1,163,0,160,1389896684,368,1.02228
jar,54506,0,1,1,7842,0,647,1395651040,302,1.02228
jar,335858,0,1,1,307351,0,561,1406412565,177,1.02228
jar,946550,0,1,1,786,0,1249,1412228297,110,1.02228
jar,3718878,0,1,1,411,0,909,1410800604,126,1.02228
jar,290085,0,1,1,10124,0,747,1389184372,377,1.02228
jar,3560487,0,1,1,394,0,312,1389446183,374,1.02228
jar,3887145,0,1,1,495,0,363,1407523331,164,1.02228
jar,157768,0,1,1,1287,0,438,1389720583,370,1.02228
jar,3991344,0,1,1,2677,0,281,1410893965,125,1.02228
jar,2765603,0,1,1,914,0,410,1409830313,138,1.02228
jar,1250229,0,1,1,1256,0,182,1402589186,222,1.02228
jar,3554638,0,1,1,43,0,717,1410515136,130,1.02228
jar,3345860,0,1,1,26,0,348,1393310242,329,1.02228
jar,4296831,0,1,1,867,0,1018,1418469852,38,1.02228
netbeans,761095,0,1,1,10741,0,271,1396027665,297,1.02228
netbeans,4245876,0,1,1,26,0,524,1415969104,67,1.02228
netbeans,3035945,0,1,1,30,0,278,1398140861,273,1.02228
netbeans,900130,0,1,1,3711,0,625,1408632583,152,1.02228
netbeans,465378,0,1,1,8337,0,146,1401488052,234,1.02228
netbeans,1530938,0,1,1,10480,0,336,1396151826,296,1.02228
